km,log_fiyat,model_1.6 TDi BlueMotion Business,model_1.6 TDi BlueMotion Comfortline,model_1.6 TDi BlueMotion Elegance,model_1.6 TDi BlueMotion Exclusive,model_1.6 TDi BlueMotion Highline,model_1.6 TDi BlueMotion Impression,model_1.6 TDi BlueMotion R Line,model_1.6 TDi BlueMotion Trendline,kasa_Station wagon,renk_Diğer,renk_Füme,renk_Gri,renk_Kahverengi,renk_Lacivert,renk_Mavi,renk_Siyah,kimden_Sahibinden,agirlikli_hasar_skoru,arac_yasi,b7_kasa,yıl_2012.0,yıl_2013.0,yıl_2014.0,yıl_2015.0,yıl_2016.0,yıl_2017.0,yıl_2018.0,yıl_2019.0,yıl_2020.0,otomatik_vites
264000,13.62918097977278,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,176.96356,11.0,True,False,False,True,False,False,False,False,False,False,True
305000,13.715690222682063,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127.29283000000001,10.0,False,False,False,False,True,False,False,False,False,False,True
217000,14.02900773222668,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,51.965379999999996,10.0,False,False,False,False,True,False,False,False,False,False,True
70000,13.993656743347747,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,13.0,True,True,False,False,False,False,False,False,False,False,True
225000,14.126664986601197,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,133.79537,10.0,False,False,False,False,True,False,False,False,False,False,True
240000,13.976778705560397,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
195000,14.09760203210281,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,11.920480000000001,6.0,False,False,False,False,False,False,False,False,True,False,True
176000,13.897090544956697,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.222119999999997,11.0,True,False,False,True,False,False,False,False,False,False,True
112000,14.444119217386648,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
112000,14.383661248349535,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
317000,14.133964289082808,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,23.354640000000003,8.0,False,False,False,False,False,False,True,False,False,False,True
378000,13.726679344257658,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,102.9708,9.0,False,False,False,False,False,True,False,False,False,False,True
288000,13.616449677166022,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5.83168,13.0,True,True,False,False,False,False,False,False,False,False,True
277000,13.487006490992238,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,136.64228,13.0,True,True,False,False,False,False,False,False,False,False,True
76000,14.430696197054507,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
141500,14.18638422130282,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
87000,14.391561966647972,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.677560000000001,5.0,False,False,False,False,False,False,False,False,False,True,True
148463,14.475617884446018,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,54.62055,7.0,False,False,False,False,False,False,False,True,False,False,True
130000,14.15910026235435,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,62.3424,8.0,False,False,False,False,False,False,True,False,False,False,True
290000,13.790192749979985,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
230000,13.945661242429319,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,False
47800,14.351418962097728,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
213000,13.864300722133706,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0,12.0,True,False,True,False,False,False,False,False,False,False,True
159000,14.28551418721001,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
148000,14.115615150414612,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,129.79853999999997,9.0,False,False,False,False,False,True,False,False,False,False,True
267000,13.835313185260453,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,225.42340000000002,8.0,False,False,False,False,False,False,True,False,False,False,True
278000,14.038574106078313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55.54757000000001,10.0,False,False,False,False,True,False,False,False,False,False,True
218000,14.282384294201082,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
183000,13.906264921232738,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,53.441919999999996,10.0,False,False,False,False,True,False,False,False,False,False,True
97000,14.316285845876763,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6.84374,7.0,False,False,False,False,False,False,False,True,False,False,True
90000,14.269765830241871,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
250000,13.805460222110773,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,11.0,True,False,False,True,False,False,False,False,False,False,True
189000,14.054527458434775,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
160000,14.115429948080534,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,12.5269,5.0,False,False,False,False,False,False,False,False,False,True,True
140000,14.269765830241871,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
84000,14.187074114396758,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,8.0,False,False,False,False,False,False,True,False,False,False,False
140000,13.81451005763069,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,162.09015000000002,9.0,False,False,False,False,False,True,False,False,False,False,True
105000,14.266586177324491,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,84.055,8.0,False,False,False,False,False,False,True,False,False,False,True
345000,13.493926933836812,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,136.64228,11.0,True,False,False,True,False,False,False,False,False,False,True
338000,14.038654109278484,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
315000,13.353475098367715,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,119.6989,14.0,True,False,False,False,False,False,False,False,False,False,False
340000,13.442996549995796,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,25.81932,14.0,True,False,False,False,False,False,False,False,False,False,False
142500,14.074021253115776,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,141.73669,8.0,False,False,False,False,False,False,True,False,False,False,True
145000,14.197365800433305,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
269500,13.698976741708323,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,12.0,True,False,True,False,False,False,False,False,False,False,False
245100,14.05413368012687,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70.76829000000001,8.0,False,False,False,False,False,False,True,False,False,False,True
217000,13.901688254205327,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
104000,14.089347223594002,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,25.735620000000004,7.0,False,False,False,False,False,False,False,True,False,False,True
392000,13.742939865129438,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
233000,14.122995257712235,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10.75454,10.0,False,False,False,False,True,False,False,False,False,False,True
152000,13.937728190688523,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,11.0,True,False,False,True,False,False,False,False,False,False,True
185000,14.058456736574664,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,77.79495,6.0,False,False,False,False,False,False,False,False,True,False,True
174000,14.230925996925606,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,54.8403,6.0,False,False,False,False,False,False,False,False,True,False,True
260000,13.698976741708323,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,25.3962,11.0,True,False,False,True,False,False,False,False,False,False,True
104000,14.137594057133388,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,109.46150000000002,7.0,False,False,False,False,False,False,False,True,False,False,True
152993,14.310206799800381,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,32.00731,9.0,False,False,False,False,False,True,False,False,False,False,True
110555,14.325335681396682,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,25.0391,5.0,False,False,False,False,False,False,False,False,False,True,True
205000,13.997832114758229,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,29.06355,10.0,False,False,False,False,True,False,False,False,False,False,True
317000,13.708760188017393,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,91.07717000000001,9.0,False,False,False,False,False,True,False,False,False,False,True
188000,14.111904571018076,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
171500,14.137594057133388,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,162.26049999999998,9.0,False,False,False,False,False,True,False,False,False,False,True
162300,14.144814305106875,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
220000,13.9368428431318,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
197000,13.795307850646754,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,12.0,True,False,True,False,False,False,False,False,False,False,True
159000,14.250534468313983,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.83168,5.0,False,False,False,False,False,False,False,False,False,True,True
230000,14.207552645740298,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.31235000000001,7.0,False,False,False,False,False,False,False,True,False,False,True
220000,14.126664986601197,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
190000,14.074021253115776,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
224500,13.74803439283936,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,12.0,True,False,True,False,False,False,False,False,False,False,True
232000,13.94214320889764,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,177.4105,10.0,False,False,False,False,True,False,False,False,False,False,True
232000,14.042646130548022,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
54000,14.340239086899256,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
110500,14.09692301740246,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,62.369060000000005,8.0,False,False,False,False,False,False,True,False,False,False,True
152000,13.815510557964274,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,118.89139,13.0,True,True,False,False,False,False,False,False,False,False,True
150000,14.108180171927094,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5.010759999999999,11.0,True,False,False,True,False,False,False,False,False,False,True
172000,13.790192749979985,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,157.07746999999998,11.0,True,False,False,True,False,False,False,False,False,False,True
192000,13.687677186454389,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,171.28745,12.0,True,False,True,False,False,False,False,False,False,False,True
210000,14.01436141670944,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,22.695500000000003,10.0,False,False,False,False,True,False,False,False,False,False,True
120000,14.297936707208567,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,136.64228,5.0,False,False,False,False,False,False,False,False,False,True,True
185000,13.693342923990066,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,14.0,True,False,False,False,False,False,False,False,False,False,False
199500,13.878485357125662,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,137.00585,10.0,False,False,False,False,True,False,False,False,False,False,False
234000,14.099937337695382,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,136.64228,7.0,False,False,False,False,False,False,False,True,False,False,True
214000,13.783503761829188,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,138.68228,11.0,True,False,False,True,False,False,False,False,False,False,True
79000,14.375069201409838,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,26.871650000000002,5.0,False,False,False,False,False,False,False,False,False,True,True
213000,13.732128949025222,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,11.0,True,False,False,True,False,False,False,False,False,False,False
150000,13.840203170554645,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,149.44057,12.0,True,False,True,False,False,False,False,False,False,False,True
148000,14.04662227892766,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,44.83094,10.0,False,False,False,False,True,False,False,False,False,False,True
240000,14.093142294562554,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,29.58145,10.0,False,False,False,False,True,False,False,False,False,False,True
290000,13.527828485512494,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,148.88228,13.0,True,True,False,False,False,False,False,False,False,False,True
246000,13.681979165339751,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,168.41243999999998,12.0,True,False,True,False,False,False,False,False,False,False,True
68500,14.569282360340654,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
130000,14.250534468313983,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
320000,13.500799813124575,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,202.32393,12.0,True,False,True,False,False,False,False,False,False,False,True
150000,13.779883380321124,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,11.0,True,False,False,True,False,False,False,False,False,False,False
130000,14.276094965293519,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
197000,13.845069360205818,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,156.98614,12.0,True,False,True,False,False,False,False,False,False,False,True
163200,14.060806913919617,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,47.553349999999995,8.0,False,False,False,False,False,False,True,False,False,False,True
224000,13.87377946608825,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,191.10855,8.0,False,False,False,False,False,False,True,False,False,False,True
165000,14.133964289082808,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.99758,8.0,False,False,False,False,False,False,True,False,False,False,True
145000,14.026581528044215,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,177.44924,11.0,True,False,False,True,False,False,False,False,False,False,True
195000,14.115615150414612,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,145.44129999999998,8.0,False,False,False,False,False,False,True,False,False,False,True
225000,13.9108207377686,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,10.0,False,False,False,False,True,False,False,False,False,False,False
139000,14.014279446136829,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,146.17315,10.0,False,False,False,False,True,False,False,False,False,False,True
260000,13.909000901051613,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,45.53065,10.0,False,False,False,False,True,False,False,False,False,False,True
187300,14.03062193758122,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,58.89049,9.0,False,False,False,False,False,True,False,False,False,False,True
227000,14.169682371684887,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,136.64228,8.0,False,False,False,False,False,False,True,False,False,False,True
235000,14.0623706358958,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.0,10.0,False,False,False,False,True,False,False,False,False,False,False
171000,14.253765488895429,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
259000,13.87377946608825,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,161.86545999999998,10.0,False,False,False,False,True,False,False,False,False,False,True
117000,14.133964289082808,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,67.13275,8.0,False,False,False,False,False,False,True,False,False,False,True
140500,14.253765488895429,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
268000,13.710150042306449,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,147.17976,12.0,True,False,True,False,False,False,False,False,False,False,True
149000,14.085537695177335,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,135.27264,9.0,False,False,False,False,False,True,False,False,False,False,True
200000,14.018451401960965,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,130.2626,11.0,True,False,False,True,False,False,False,False,False,False,True
190000,14.15910026235435,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
270000,13.87377946608825,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,179.21400000000003,9.0,False,False,False,False,False,True,False,False,False,False,True
304000,13.42984807715229,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,114.98735,12.0,True,False,True,False,False,False,False,False,False,False,False
191000,13.732128949025222,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,11.0,True,False,False,True,False,False,False,False,False,False,False
82000,14.334304351379442,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
80000,14.403297222866392,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,154.90867999999998,6.0,False,False,False,False,False,False,False,False,True,False,True
209000,13.955272500339433,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,43.25855,11.0,True,False,False,True,False,False,False,False,False,False,True
215000,13.758940206475879,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,124.1738,11.0,True,False,False,True,False,False,False,False,False,False,True
77500,13.987781778904727,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10.26765,13.0,True,True,False,False,False,False,False,False,False,False,False
310000,13.748301808270824,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,155.78132,8.0,False,False,False,False,False,False,True,False,False,False,True
299000,13.698976741708323,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,101.78943000000001,12.0,True,False,True,False,False,False,False,False,False,False,True
91000,14.058456736574664,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,11.0,True,False,False,True,False,False,False,False,False,False,True
270000,13.883169206438088,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,161.52039,10.0,False,False,False,False,True,False,False,False,False,False,True
167000,13.805460222110773,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6.37968,13.0,True,True,False,False,False,False,False,False,False,False,False
143000,14.085537695177335,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.0,8.0,False,False,False,False,False,False,True,False,False,False,False
151400,14.126664986601197,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,119.04399999999998,10.0,False,False,False,False,True,False,False,False,False,False,True
270000,13.732128949025222,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,136.64228,12.0,True,False,True,False,False,False,False,False,False,False,True
115000,14.334304351379442,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
112800,14.354923638582177,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.010759999999999,9.0,False,False,False,False,False,True,False,False,False,False,True
194500,13.864300722133706,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.0,12.0,True,False,True,False,False,False,False,False,False,False,True
114000,14.360157730205776,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,136.64228,5.0,False,False,False,False,False,False,False,False,False,True,True
225000,14.133964289082808,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
260000,13.9108207377686,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,78.51126,9.0,False,False,False,False,False,True,False,False,False,False,True
242000,13.955272500339433,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,100.62790000000001,9.0,False,False,False,False,False,True,False,False,False,False,True
145000,14.204168547756057,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,138.69581,9.0,False,False,False,False,False,True,False,False,False,False,True
190000,13.883169206438088,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,13.0,True,True,False,False,False,False,False,False,False,False,True
214000,13.592367006650065,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,162.14287000000002,12.0,True,False,True,False,False,False,False,False,False,False,True
204000,13.758940206475879,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,161.69761000000003,12.0,True,False,True,False,False,False,False,False,False,False,True
128000,14.569282360340654,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,20.4,5.0,False,False,False,False,False,False,False,False,False,True,True
231000,13.993656743347747,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,119.27308,9.0,False,False,False,False,False,True,False,False,False,False,True
18000,14.569282360340654,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
168000,13.892471599100402,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,12.0,True,False,True,False,False,False,False,False,False,False,True
205000,13.540613079871912,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,210.22842000000003,12.0,True,False,True,False,False,False,False,False,False,False,False
163000,14.250534468313983,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,136.64228,7.0,False,False,False,False,False,False,False,True,False,False,True
39000,14.375126345899696,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
245000,13.617059619240436,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,171.41613,12.0,True,False,True,False,False,False,False,False,False,False,False
202000,13.972514306773938,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,147.55248,9.0,False,False,False,False,False,True,False,False,False,False,True
210000,14.018451401960965,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15.9492,8.0,False,False,False,False,False,False,True,False,False,False,True
75000,14.357834848789636,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
51000,14.22097566607244,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,136.64228,9.0,False,False,False,False,False,True,False,False,False,False,False
104300,14.144814305106875,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,5.010759999999999,8.0,False,False,False,False,False,False,True,False,False,False,True
255000,13.9108207377686,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,136.42347999999998,10.0,False,False,False,False,True,False,False,False,False,False,True
131000,14.155547860749984,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
111000,14.316285845876763,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,132.53522,6.0,False,False,False,False,False,False,False,False,True,False,True
67000,14.301018373745976,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,154.1623,6.0,False,False,False,False,False,False,False,False,True,False,True
289000,13.635187003832993,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,136.64228,12.0,True,False,True,False,False,False,False,False,False,False,True
175000,13.930623365064779,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,91.0613,9.0,False,False,False,False,False,True,False,False,False,False,True
169000,14.16475798607421,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
73700,14.301018373745976,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,22.65312,6.0,False,False,False,False,False,False,False,False,True,False,True
97000,14.187074114396758,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
164000,14.115615150414612,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,136.64228,7.0,False,False,False,False,False,False,False,True,False,False,True
174000,13.726679344257658,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,80.6506,11.0,True,False,False,True,False,False,False,False,False,False,False
156000,14.253120119399005,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,157.91756999999998,9.0,False,False,False,False,False,True,False,False,False,False,True
240000,13.995746608267208,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,51.91075000000001,10.0,False,False,False,False,True,False,False,False,False,False,True
225000,14.0623706358958,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,12.211359999999999,8.0,False,False,False,False,False,False,True,False,False,False,True
176000,14.151982794585487,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,140.06414999999998,10.0,False,False,False,False,True,False,False,False,False,False,True
163500,13.864300722133706,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,11.0,True,False,False,True,False,False,False,False,False,False,False
189000,14.19394699368452,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
319000,13.45166712454693,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,88.86659,12.0,True,False,True,False,False,False,False,False,False,False,True
41800,14.569282360340654,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
225000,13.687677186454389,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,15.9492,12.0,True,False,True,False,False,False,False,False,False,False,True
250000,13.937728190688523,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
178000,14.038654109278484,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,136.64228,10.0,False,False,False,False,True,False,False,False,False,False,True
395000,13.303016877097587,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49.81014,12.0,True,False,True,False,False,False,False,False,False,False,True
